unix_time,datetime,temp_c,arm_clock_hz,throttled
1785057445,2026-07-26 17:17:25,49.1,600169920,0x80000
1785057447,2026-07-26 17:17:27,48.7,800191424,0x80000
1785057449,2026-07-26 17:17:29,49.1,1800404352,0x80000
1785057451,2026-07-26 17:17:31,49.6,1800457088,0x80000
1785057453,2026-07-26 17:17:33,49.6,1800404352,0x80000
1785057456,2026-07-26 17:17:36,49.1,600117184,0x80000
1785057458,2026-07-26 17:17:38,47.2,600117184,0x80000
1785057460,2026-07-26 17:17:40,49.6,600169920,0x80000
1785057462,2026-07-26 17:17:42,49.1,1800404352,0x80000
1785057464,2026-07-26 17:17:44,48.7,1800404352,0x80000
1785057466,2026-07-26 17:17:46,49.1,1100249984,0x80000
1785057468,2026-07-26 17:17:48,49.1,600117184,0x80000
1785057470,2026-07-26 17:17:50,48.2,1800404352,0x80000
1785057472,2026-07-26 17:17:52,49.6,1800457088,0x80000
1785057474,2026-07-26 17:17:54,49.6,1800457088,0x80000
1785057476,2026-07-26 17:17:56,49.1,1800457088,0x80000
1785057478,2026-07-26 17:17:58,48.7,1800457088,0x80000
1785057480,2026-07-26 17:18:00,49.1,1800457088,0x80000
1785057482,2026-07-26 17:18:02,48.2,600169920,0x80000
1785057484,2026-07-26 17:18:04,48.7,1800457088,0x80000
1785057486,2026-07-26 17:18:06,49.1,1800457088,0x80000
1785057488,2026-07-26 17:18:08,49.1,1800457088,0x80000
1785057490,2026-07-26 17:18:10,48.7,1800404352,0x80000
1785057492,2026-07-26 17:18:12,49.1,1800457088,0x80000
1785057494,2026-07-26 17:18:14,49.6,1800457088,0x80000
1785057496,2026-07-26 17:18:16,48.7,1800457088,0x80000
1785057498,2026-07-26 17:18:18,50.1,1800457088,0x80000
1785057500,2026-07-26 17:18:20,48.2,600169920,0x80000
1785057502,2026-07-26 17:18:22,48.2,600169920,0x80000
1785057504,2026-07-26 17:18:24,48.7,1800404352,0x80000
1785057506,2026-07-26 17:18:26,49.1,1800404352,0x80000
1785057508,2026-07-26 17:18:28,48.7,700154304,0x80000
1785057510,2026-07-26 17:18:30,49.1,1800404352,0x80000
1785057512,2026-07-26 17:18:32,48.7,1800404352,0x80000
1785057514,2026-07-26 17:18:34,49.1,700154304,0x80000
1785057516,2026-07-26 17:18:36,48.7,900228544,0x80000
1785057518,2026-07-26 17:18:38,47.7,700154304,0x80000
1785057520,2026-07-26 17:18:40,46.7,900228544,0x80000
1785057522,2026-07-26 17:18:42,47.7,1800457088,0x80000
1785057524,2026-07-26 17:18:44,48.7,1800457088,0x80000
1785057526,2026-07-26 17:18:46,48.7,1100302720,0x80000
1785057528,2026-07-26 17:18:48,48.7,900228544,0x80000
1785057530,2026-07-26 17:18:50,47.7,1800457088,0x80000
1785057532,2026-07-26 17:18:52,48.7,1800457088,0x80000
1785057534,2026-07-26 17:18:54,49.1,1800457088,0x80000
1785057536,2026-07-26 17:18:56,48.7,1800457088,0x80000
1785057538,2026-07-26 17:18:58,48.2,1800457088,0x80000
1785057541,2026-07-26 17:19:01,49.1,1800457088,0x80000
1785057543,2026-07-26 17:19:03,48.7,600117184,0x80000
1785057545,2026-07-26 17:19:05,48.7,600117184,0x80000
1785057547,2026-07-26 17:19:07,49.1,1800457088,0x80000
1785057549,2026-07-26 17:19:09,48.2,1800457088,0x80000
1785057551,2026-07-26 17:19:11,48.2,600169920,0x80000
1785057553,2026-07-26 17:19:13,48.7,600117184,0x80000
1785057555,2026-07-26 17:19:15,47.7,1800457088,0x80000
1785057557,2026-07-26 17:19:17,47.7,1800404352,0x80000
1785057559,2026-07-26 17:19:19,47.7,1800457088,0x80000
1785057561,2026-07-26 17:19:21,47.7,1200287104,0x80000
1785057563,2026-07-26 17:19:23,48.2,1800457088,0x80000
1785057565,2026-07-26 17:19:25,48.2,1800457088,0x80000
1785057567,2026-07-26 17:19:27,47.2,1800404352,0x80000
1785057569,2026-07-26 17:19:29,48.2,700154304,0x80000
1785057571,2026-07-26 17:19:31,48.2,1800457088,0x80000
1785057573,2026-07-26 17:19:33,48.2,1800457088,0x80000
1785057575,2026-07-26 17:19:35,48.2,1800457088,0x80000
1785057577,2026-07-26 17:19:37,48.2,700207040,0x80000
1785057579,2026-07-26 17:19:39,47.7,700207040,0x80000
1785057581,2026-07-26 17:19:41,47.2,700207040,0x80000
1785057583,2026-07-26 17:19:43,48.2,600117184,0x80000
1785057585,2026-07-26 17:19:45,48.2,1800457088,0x80000
1785057587,2026-07-26 17:19:47,47.7,1800404352,0x80000
1785057589,2026-07-26 17:19:49,48.2,600169920,0x80000
1785057591,2026-07-26 17:19:51,47.2,700154304,0x80000
1785057593,2026-07-26 17:19:53,47.2,600169920,0x80000
1785057595,2026-07-26 17:19:55,47.7,600169920,0x80000
1785057597,2026-07-26 17:19:57,47.2,600117184,0x80000
1785057599,2026-07-26 17:19:59,48.2,1800457088,0x80000
1785057601,2026-07-26 17:20:01,47.7,1800457088,0x80000
1785057603,2026-07-26 17:20:03,48.2,600169920,0x80000
1785057605,2026-07-26 17:20:05,47.2,1100249984,0x80000
1785057607,2026-07-26 17:20:07,47.2,1800404352,0x80000
1785057609,2026-07-26 17:20:09,47.7,1800457088,0x80000
1785057611,2026-07-26 17:20:11,48.7,1800457088,0x80000
1785057613,2026-07-26 17:20:13,47.2,600117184,0x80000
1785057616,2026-07-26 17:20:16,47.7,1800404352,0x80000
1785057618,2026-07-26 17:20:18,47.7,1800404352,0x80000
1785057620,2026-07-26 17:20:20,46.7,600117184,0x80000
1785057622,2026-07-26 17:20:22,48.2,600117184,0x80000
1785057624,2026-07-26 17:20:24,47.7,600117184,0x80000
1785057626,2026-07-26 17:20:26,47.2,1800457088,0x80000
1785057628,2026-07-26 17:20:28,47.2,1800457088,0x80000
1785057630,2026-07-26 17:20:30,47.2,1800457088,0x80000
1785057632,2026-07-26 17:20:32,48.2,1800457088,0x80000
1785057634,2026-07-26 17:20:34,48.2,1800404352,0x80000
1785057636,2026-07-26 17:20:36,47.7,1800404352,0x80000
1785057638,2026-07-26 17:20:38,47.7,1800404352,0x80000
1785057640,2026-07-26 17:20:40,48.2,1800404352,0x80000
1785057642,2026-07-26 17:20:42,48.7,1800404352,0x80000
1785057644,2026-07-26 17:20:44,48.2,700154304,0x80000
1785057646,2026-07-26 17:20:46,48.2,900228544,0x80000
1785057648,2026-07-26 17:20:48,46.7,1000265600,0x80000
1785057650,2026-07-26 17:20:50,47.2,1800404352,0x80000
1785057652,2026-07-26 17:20:52,47.2,1800457088,0x80000
1785057654,2026-07-26 17:20:54,47.2,1800457088,0x80000
1785057656,2026-07-26 17:20:56,47.7,700154304,0x80000
1785057658,2026-07-26 17:20:58,47.7,1800457088,0x80000
1785057660,2026-07-26 17:21:00,48.2,1800404352,0x80000
1785057662,2026-07-26 17:21:02,46.7,600169920,0x80000
1785057664,2026-07-26 17:21:04,47.2,1800457088,0x80000
1785057666,2026-07-26 17:21:06,47.2,1800404352,0x80000
1785057668,2026-07-26 17:21:08,48.2,600169920,0x80000
1785057670,2026-07-26 17:21:10,48.2,1800457088,0x80000
1785057672,2026-07-26 17:21:12,48.2,1800457088,0x80000
1785057674,2026-07-26 17:21:14,47.2,600117184,0x80000
1785057676,2026-07-26 17:21:16,47.7,1800457088,0x80000
1785057678,2026-07-26 17:21:18,47.7,1800404352,0x80000
1785057680,2026-07-26 17:21:20,48.2,600117184,0x80000
1785057682,2026-07-26 17:21:22,47.2,600169920,0x80000
1785057684,2026-07-26 17:21:24,48.7,1800457088,0x80000
1785057686,2026-07-26 17:21:26,48.2,1800457088,0x80000
1785057688,2026-07-26 17:21:28,48.2,1800457088,0x80000
1785057690,2026-07-26 17:21:30,47.2,600117184,0x80000
1785057692,2026-07-26 17:21:32,47.2,600169920,0x80000
1785057694,2026-07-26 17:21:34,47.7,1800404352,0x80000
1785057696,2026-07-26 17:21:36,48.2,1800404352,0x80000
1785057698,2026-07-26 17:21:38,47.7,1800457088,0x80000
1785057701,2026-07-26 17:21:41,46.7,1100249984,0x80000
1785057703,2026-07-26 17:21:43,47.7,600169920,0x80000
1785057705,2026-07-26 17:21:45,47.2,600169920,0x80000
1785057707,2026-07-26 17:21:47,46.7,900228544,0x80000
1785057709,2026-07-26 17:21:49,47.7,600169920,0x80000
1785057711,2026-07-26 17:21:51,46.7,1800404352,0x80000
1785057713,2026-07-26 17:21:53,46.7,1800457088,0x80000
1785057715,2026-07-26 17:21:55,46.7,600169920,0x80000
1785057717,2026-07-26 17:21:57,47.2,600117184,0x80000
1785057719,2026-07-26 17:21:59,47.2,600169920,0x80000
1785057721,2026-07-26 17:22:01,47.2,1800457088,0x80000
1785057723,2026-07-26 17:22:03,47.7,1800457088,0x80000
1785057725,2026-07-26 17:22:05,47.2,900228544,0x80000
1785057727,2026-07-26 17:22:07,46.7,700154304,0x80000
1785057729,2026-07-26 17:22:09,48.2,700154304,0x80000
1785057731,2026-07-26 17:22:11,45.7,600169920,0x80000
1785057733,2026-07-26 17:22:13,47.2,600169920,0x80000
1785057735,2026-07-26 17:22:15,46.7,600117184,0x80000
1785057737,2026-07-26 17:22:17,46.7,600117184,0x80000
1785057739,2026-07-26 17:22:19,46.2,600117184,0x80000
1785057741,2026-07-26 17:22:21,46.2,600117184,0x80000
1785057743,2026-07-26 17:22:23,46.7,600117184,0x80000
1785057745,2026-07-26 17:22:25,46.2,1800457088,0x80000
1785057747,2026-07-26 17:22:27,47.2,1800457088,0x80000
1785057749,2026-07-26 17:22:29,47.7,600169920,0x80000
1785057751,2026-07-26 17:22:31,47.7,600169920,0x80000
1785057753,2026-07-26 17:22:33,47.2,1800457088,0x80000
1785057755,2026-07-26 17:22:35,47.7,1800457088,0x80000
1785057757,2026-07-26 17:22:37,47.7,600169920,0x80000
1785057759,2026-07-26 17:22:39,47.2,600117184,0x80000
1785057761,2026-07-26 17:22:41,47.7,600169920,0x80000
1785057764,2026-07-26 17:22:44,47.7,1800457088,0x80000
1785057766,2026-07-26 17:22:46,47.2,1800457088,0x80000
1785057768,2026-07-26 17:22:48,47.7,900228544,0x80000
1785057770,2026-07-26 17:22:50,46.7,800191424,0x80000
1785057772,2026-07-26 17:22:52,46.7,700154304,0x80000
1785057774,2026-07-26 17:22:54,46.7,700154304,0x80000
1785057776,2026-07-26 17:22:56,46.7,1000265600,0x80000
1785057778,2026-07-26 17:22:58,47.2,800244160,0x80000
1785057780,2026-07-26 17:23:00,46.7,900228544,0x80000
1785057782,2026-07-26 17:23:02,47.2,1800404352,0x80000
1785057784,2026-07-26 17:23:04,47.7,1800457088,0x80000
1785057786,2026-07-26 17:23:06,47.7,900228544,0x80000
1785057788,2026-07-26 17:23:08,48.2,1800457088,0x80000
1785057790,2026-07-26 17:23:10,47.2,1800457088,0x80000
1785057792,2026-07-26 17:23:12,48.2,600169920,0x80000
1785057794,2026-07-26 17:23:14,47.7,900228544,0x80000
1785057796,2026-07-26 17:23:16,45.7,700154304,0x80000
1785057798,2026-07-26 17:23:18,47.2,600117184,0x80000
1785057800,2026-07-26 17:23:20,46.7,600169920,0x80000
1785057802,2026-07-26 17:23:22,46.7,1800457088,0x80000
1785057804,2026-07-26 17:23:24,46.7,1800457088,0x80000
1785057806,2026-07-26 17:23:26,47.2,600169920,0x80000
1785057808,2026-07-26 17:23:28,47.2,1800404352,0x80000
1785057810,2026-07-26 17:23:30,48.2,1800457088,0x80000
1785057812,2026-07-26 17:23:32,46.7,700154304,0x80000
1785057814,2026-07-26 17:23:34,47.2,600169920,0x80000
1785057816,2026-07-26 17:23:36,47.2,600117184,0x80000
1785057818,2026-07-26 17:23:38,46.2,600117184,0x80000
1785057820,2026-07-26 17:23:40,46.2,600117184,0x80000
1785057822,2026-07-26 17:23:42,47.7,600169920,0x80000
1785057824,2026-07-26 17:23:44,46.7,600169920,0x80000
1785057826,2026-07-26 17:23:46,48.2,1000265600,0x80000
1785057828,2026-07-26 17:23:48,46.7,600117184,0x80000
1785057831,2026-07-26 17:23:51,47.2,600117184,0x80000
1785057833,2026-07-26 17:23:53,45.7,1100249984,0x80000
1785057835,2026-07-26 17:23:55,46.7,600169920,0x80000
1785057837,2026-07-26 17:23:57,46.7,1800457088,0x80000
1785057839,2026-07-26 17:23:59,48.2,1800404352,0x80000
1785057841,2026-07-26 17:24:01,47.2,600169920,0x80000
1785057843,2026-07-26 17:24:03,47.2,600117184,0x80000
1785057845,2026-07-26 17:24:05,47.2,600117184,0x80000
1785057847,2026-07-26 17:24:07,47.7,1800404352,0x80000
1785057849,2026-07-26 17:24:09,47.2,1800457088,0x80000
1785057851,2026-07-26 17:24:11,46.2,600117184,0x80000
1785057853,2026-07-26 17:24:13,47.2,1800404352,0x80000
1785057855,2026-07-26 17:24:15,47.2,1800404352,0x80000
1785057857,2026-07-26 17:24:17,46.7,700154304,0x80000
1785057859,2026-07-26 17:24:19,46.7,1800404352,0x80000
1785057861,2026-07-26 17:24:21,47.7,1800457088,0x80000
1785057863,2026-07-26 17:24:23,46.2,1800404352,0x80000
1785057865,2026-07-26 17:24:25,46.7,600117184,0x80000
1785057867,2026-07-26 17:24:27,47.2,700207040,0x80000
1785057869,2026-07-26 17:24:29,47.7,600117184,0x80000
1785057871,2026-07-26 17:24:31,46.7,600117184,0x80000
1785057873,2026-07-26 17:24:33,46.7,600117184,0x80000
1785057875,2026-07-26 17:24:35,46.2,700154304,0x80000
1785057877,2026-07-26 17:24:37,46.2,600169920,0x80000
1785057879,2026-07-26 17:24:39,46.2,1800457088,0x80000
1785057881,2026-07-26 17:24:41,46.7,1800404352,0x80000
1785057883,2026-07-26 17:24:43,45.7,1800457088,0x80000
1785057885,2026-07-26 17:24:45,46.7,600117184,0x80000
1785057887,2026-07-26 17:24:47,46.2,600169920,0x80000
1785057889,2026-07-26 17:24:49,46.7,1200339840,0x80000
1785057891,2026-07-26 17:24:51,46.7,1000212864,0x80000
1785057893,2026-07-26 17:24:53,46.7,600117184,0x80000
1785057895,2026-07-26 17:24:55,45.7,600117184,0x80000
1785057898,2026-07-26 17:24:58,46.7,1800457088,0x80000
1785057900,2026-07-26 17:25:00,46.2,1800457088,0x80000
1785057902,2026-07-26 17:25:02,46.7,600169920,0x80000
1785057904,2026-07-26 17:25:04,46.7,600169920,0x80000
1785057906,2026-07-26 17:25:06,45.7,600117184,0x80000
1785057908,2026-07-26 17:25:08,46.2,1800404352,0x80000
1785057910,2026-07-26 17:25:10,47.2,1800404352,0x80000
1785057912,2026-07-26 17:25:12,46.7,600169920,0x80000
1785057914,2026-07-26 17:25:14,46.2,800191424,0x80000
1785057916,2026-07-26 17:25:16,46.2,800191424,0x80000
1785057918,2026-07-26 17:25:18,45.7,900228544,0x80000
1785057920,2026-07-26 17:25:20,47.2,1800457088,0x80000
1785057922,2026-07-26 17:25:22,46.2,1800457088,0x80000
1785057924,2026-07-26 17:25:24,47.2,900228544,0x80000
1785057926,2026-07-26 17:25:26,46.7,1000265600,0x80000
1785057928,2026-07-26 17:25:28,45.2,1800457088,0x80000
1785057930,2026-07-26 17:25:30,46.7,1800404352,0x80000
1785057932,2026-07-26 17:25:32,46.2,1800457088,0x80000
1785057934,2026-07-26 17:25:34,47.7,800191424,0x80000
1785057936,2026-07-26 17:25:36,45.2,600169920,0x80000
1785057938,2026-07-26 17:25:38,46.2,1800404352,0x80000
1785057940,2026-07-26 17:25:40,45.2,1800457088,0x80000
1785057942,2026-07-26 17:25:42,46.2,600169920,0x80000
1785057944,2026-07-26 17:25:44,45.7,1800404352,0x80000
1785057946,2026-07-26 17:25:46,47.2,1800457088,0x80000
1785057948,2026-07-26 17:25:48,45.7,1800404352,0x80000
1785057950,2026-07-26 17:25:50,46.7,1800404352,0x80000
1785057952,2026-07-26 17:25:52,46.7,1800457088,0x80000
1785057954,2026-07-26 17:25:54,45.2,900228544,0x80000
1785057956,2026-07-26 17:25:56,45.7,1800457088,0x80000
1785057958,2026-07-26 17:25:58,46.2,1800457088,0x80000
1785057960,2026-07-26 17:26:00,47.2,1800457088,0x80000
1785057962,2026-07-26 17:26:02,46.7,600169920,0x80000
1785057964,2026-07-26 17:26:04,46.7,600117184,0x80000
1785057966,2026-07-26 17:26:06,45.7,1800404352,0x80000
1785057968,2026-07-26 17:26:08,47.2,1800404352,0x80000
1785057970,2026-07-26 17:26:10,46.2,700154304,0x80000
1785057972,2026-07-26 17:26:12,45.2,1800404352,0x80000
1785057974,2026-07-26 17:26:14,46.2,1800457088,0x80000
1785057976,2026-07-26 17:26:17,45.2,800191424,0x80000
1785057979,2026-07-26 17:26:19,45.7,1800457088,0x80000
1785057981,2026-07-26 17:26:21,46.7,1800457088,0x80000
1785057983,2026-07-26 17:26:23,46.2,1800404352,0x80000
1785057985,2026-07-26 17:26:25,45.2,800191424,0x80000
1785057987,2026-07-26 17:26:27,45.2,600169920,0x80000
1785057989,2026-07-26 17:26:29,46.7,1800457088,0x80000
1785057991,2026-07-26 17:26:31,45.7,1800457088,0x80000
1785057993,2026-07-26 17:26:33,45.2,600169920,0x80000
1785057995,2026-07-26 17:26:35,46.2,600169920,0x80000
1785057997,2026-07-26 17:26:37,45.2,900228544,0x80000
1785057999,2026-07-26 17:26:39,44.8,600169920,0x80000
1785058001,2026-07-26 17:26:41,45.2,600117184,0x80000
1785058003,2026-07-26 17:26:43,46.2,600169920,0x80000
1785058005,2026-07-26 17:26:45,44.8,700154304,0x80000
1785058007,2026-07-26 17:26:47,45.7,1800457088,0x80000
1785058009,2026-07-26 17:26:49,45.7,1800457088,0x80000
1785058011,2026-07-26 17:26:51,45.2,1800404352,0x80000
1785058013,2026-07-26 17:26:53,44.8,700154304,0x80000
1785058015,2026-07-26 17:26:55,44.8,700154304,0x80000
1785058017,2026-07-26 17:26:57,45.2,600169920,0x80000
1785058019,2026-07-26 17:26:59,45.2,1000265600,0x80000
1785058021,2026-07-26 17:27:01,45.7,1000265600,0x80000
1785058023,2026-07-26 17:27:03,44.8,1800404352,0x80000
1785058025,2026-07-26 17:27:05,45.7,1800457088,0x80000
1785058027,2026-07-26 17:27:07,45.2,600169920,0x80000
1785058029,2026-07-26 17:27:09,46.2,1800404352,0x80000
1785058031,2026-07-26 17:27:11,45.2,1800457088,0x80000
1785058033,2026-07-26 17:27:13,44.8,600169920,0x80000
1785058035,2026-07-26 17:27:15,45.7,1100302720,0x80000
1785058037,2026-07-26 17:27:17,44.8,900228544,0x80000
1785058039,2026-07-26 17:27:19,45.7,900228544,0x80000
1785058041,2026-07-26 17:27:21,44.3,1800457088,0x80000
1785058043,2026-07-26 17:27:23,45.2,1800457088,0x80000
1785058045,2026-07-26 17:27:25,45.7,1800457088,0x80000
1785058047,2026-07-26 17:27:27,44.8,900228544,0x80000
1785058050,2026-07-26 17:27:30,45.2,900228544,0x80000
1785058052,2026-07-26 17:27:32,45.2,1000265600,0x80000
1785058054,2026-07-26 17:27:34,45.7,1800457088,0x80000
1785058056,2026-07-26 17:27:36,44.8,1800404352,0x80000
1785058058,2026-07-26 17:27:38,45.2,600169920,0x80000
1785058060,2026-07-26 17:27:40,45.2,700207040,0x80000
1785058062,2026-07-26 17:27:42,46.2,600117184,0x80000
1785058064,2026-07-26 17:27:44,44.8,600169920,0x80000
1785058066,2026-07-26 17:27:46,44.8,1800457088,0x80000
1785058068,2026-07-26 17:27:48,45.2,1800457088,0x80000
1785058070,2026-07-26 17:27:50,45.2,600169920,0x80000
1785058072,2026-07-26 17:27:52,45.7,600169920,0x80000
1785058074,2026-07-26 17:27:54,45.2,1800457088,0x80000
1785058076,2026-07-26 17:27:56,46.2,1800457088,0x80000
1785058078,2026-07-26 17:27:58,44.8,600169920,0x80000
1785058080,2026-07-26 17:28:00,45.2,600169920,0x80000
1785058082,2026-07-26 17:28:02,45.2,700154304,0x80000
1785058084,2026-07-26 17:28:04,45.2,1800404352,0x80000
1785058086,2026-07-26 17:28:06,44.8,1800457088,0x80000
1785058088,2026-07-26 17:28:08,44.8,600169920,0x80000
1785058090,2026-07-26 17:28:10,44.3,600117184,0x80000
1785058092,2026-07-26 17:28:12,45.7,1800404352,0x80000
1785058094,2026-07-26 17:28:14,45.7,1800457088,0x80000
1785058096,2026-07-26 17:28:16,45.2,600117184,0x80000
1785058098,2026-07-26 17:28:18,45.2,1800457088,0x80000
1785058100,2026-07-26 17:28:20,45.7,1800457088,0x80000
1785058102,2026-07-26 17:28:22,45.7,1800457088,0x80000
1785058104,2026-07-26 17:28:24,45.7,700154304,0x80000
1785058106,2026-07-26 17:28:26,45.7,1800404352,0x80000
1785058108,2026-07-26 17:28:28,46.2,1800457088,0x80000
1785058110,2026-07-26 17:28:30,45.7,600169920,0x80000
1785058112,2026-07-26 17:28:32,46.2,1800457088,0x80000
1785058114,2026-07-26 17:28:34,46.2,1800457088,0x80000
1785058116,2026-07-26 17:28:36,45.7,600169920,0x80000
1785058118,2026-07-26 17:28:38,45.7,1800404352,0x80000
1785058120,2026-07-26 17:28:40,46.7,1800457088,0x80000
1785058123,2026-07-26 17:28:43,46.2,600117184,0x80000
1785058125,2026-07-26 17:28:45,45.2,600169920,0x80000
1785058127,2026-07-26 17:28:47,43.8,900228544,0x80000
1785058129,2026-07-26 17:28:49,45.7,600169920,0x80000
1785058131,2026-07-26 17:28:51,45.7,1800457088,0x80000
1785058133,2026-07-26 17:28:53,46.2,1800457088,0x80000
1785058135,2026-07-26 17:28:55,46.7,600169920,0x80000
1785058137,2026-07-26 17:28:57,45.7,1800457088,0x80000
1785058139,2026-07-26 17:28:59,45.7,1800457088,0x80000
1785058141,2026-07-26 17:29:01,46.7,1800457088,0x80000
1785058143,2026-07-26 17:29:03,46.2,600117184,0x80000
1785058145,2026-07-26 17:29:05,46.7,700154304,0x80000
1785058147,2026-07-26 17:29:07,46.2,700207040,0x80000
1785058149,2026-07-26 17:29:09,44.8,600169920,0x80000
1785058151,2026-07-26 17:29:11,46.7,700207040,0x80000
1785058153,2026-07-26 17:29:13,47.2,1800457088,0x80000
1785058155,2026-07-26 17:29:15,47.2,1800457088,0x80000
1785058157,2026-07-26 17:29:17,46.7,600117184,0x80000
1785058159,2026-07-26 17:29:19,46.7,600117184,0x80000
1785058161,2026-07-26 17:29:21,47.2,1800457088,0x80000
1785058163,2026-07-26 17:29:23,47.7,1800404352,0x80000
1785058165,2026-07-26 17:29:25,47.2,600169920,0x80000
1785058167,2026-07-26 17:29:27,47.7,600169920,0x80000
1785058169,2026-07-26 17:29:29,46.7,1800457088,0x80000
1785058171,2026-07-26 17:29:31,48.2,1800457088,0x80000
1785058173,2026-07-26 17:29:33,47.7,1000265600,0x80000
1785058175,2026-07-26 17:29:35,47.7,600169920,0x80000
1785058177,2026-07-26 17:29:37,47.7,1800457088,0x80000
1785058179,2026-07-26 17:29:39,48.7,1800404352,0x80000
1785058181,2026-07-26 17:29:41,47.2,1800457088,0x80000
1785058183,2026-07-26 17:29:43,48.2,1800457088,0x80000
1785058185,2026-07-26 17:29:45,47.7,1800457088,0x80000
1785058187,2026-07-26 17:29:47,47.2,600117184,0x80000
1785058189,2026-07-26 17:29:49,46.7,600117184,0x80000
1785058191,2026-07-26 17:29:51,47.2,800191424,0x80000
1785058194,2026-07-26 17:29:54,47.2,1800457088,0x80000
1785058196,2026-07-26 17:29:56,47.7,1800457088,0x80000
1785058198,2026-07-26 17:29:58,47.7,1800457088,0x80000
1785058200,2026-07-26 17:30:00,48.2,1800404352,0x80000
1785058202,2026-07-26 17:30:02,47.7,1800457088,0x80000
1785058204,2026-07-26 17:30:04,47.7,1800457088,0x80000
1785058206,2026-07-26 17:30:06,47.7,600169920,0x80000
1785058208,2026-07-26 17:30:08,47.2,600169920,0x80000
1785058210,2026-07-26 17:30:10,48.2,800191424,0x80000
1785058212,2026-07-26 17:30:12,46.7,1000212864,0x80000
1785058214,2026-07-26 17:30:14,47.7,1800457088,0x80000
1785058216,2026-07-26 17:30:16,46.7,1800457088,0x80000
1785058218,2026-07-26 17:30:18,47.7,1800457088,0x80000
1785058220,2026-07-26 17:30:20,48.7,900228544,0x80000
1785058222,2026-07-26 17:30:22,48.2,600117184,0x80000
1785058224,2026-07-26 17:30:24,47.7,600117184,0x80000
1785058226,2026-07-26 17:30:26,48.2,1800457088,0x80000
1785058228,2026-07-26 17:30:28,48.2,1800457088,0x80000
1785058230,2026-07-26 17:30:30,47.2,700207040,0x80000
1785058232,2026-07-26 17:30:32,48.2,700154304,0x80000
1785058234,2026-07-26 17:30:34,47.7,600117184,0x80000
1785058236,2026-07-26 17:30:36,47.2,1800457088,0x80000
1785058238,2026-07-26 17:30:38,48.7,1800457088,0x80000
1785058240,2026-07-26 17:30:40,47.7,600117184,0x80000
1785058242,2026-07-26 17:30:42,48.2,1800404352,0x80000
1785058244,2026-07-26 17:30:44,48.7,1800404352,0x80000
1785058246,2026-07-26 17:30:46,49.6,600117184,0x80000
1785058248,2026-07-26 17:30:48,48.2,1800404352,0x80000
1785058250,2026-07-26 17:30:50,49.1,1800457088,0x80000
1785058252,2026-07-26 17:30:52,48.2,600117184,0x80000
1785058254,2026-07-26 17:30:54,48.7,700154304,0x80000
1785058256,2026-07-26 17:30:56,48.7,1800404352,0x80000
1785058258,2026-07-26 17:30:58,48.7,1800457088,0x80000
1785058260,2026-07-26 17:31:00,49.1,1800457088,0x80000
1785058262,2026-07-26 17:31:02,48.7,1100302720,0x80000
1785058264,2026-07-26 17:31:04,49.1,600117184,0x80000
1785058266,2026-07-26 17:31:06,48.2,1800404352,0x80000
1785058268,2026-07-26 17:31:08,49.1,1800457088,0x80000
1785058270,2026-07-26 17:31:11,48.2,600117184,0x80000
1785058273,2026-07-26 17:31:13,49.1,1800404352,0x80000
1785058275,2026-07-26 17:31:15,49.1,1800457088,0x80000
1785058277,2026-07-26 17:31:17,49.1,600117184,0x80000
1785058279,2026-07-26 17:31:19,49.6,600117184,0x80000
1785058281,2026-07-26 17:31:21,48.7,600117184,0x80000
1785058283,2026-07-26 17:31:23,48.7,1800457088,0x80000
1785058285,2026-07-26 17:31:25,49.6,1800457088,0x80000
1785058287,2026-07-26 17:31:27,49.6,600169920,0x80000
1785058289,2026-07-26 17:31:29,49.1,1800457088,0x80000
1785058291,2026-07-26 17:31:31,49.1,1800457088,0x80000
1785058293,2026-07-26 17:31:33,49.1,600169920,0x80000
1785058295,2026-07-26 17:31:35,48.7,600117184,0x80000
1785058297,2026-07-26 17:31:37,48.2,700154304,0x80000
1785058299,2026-07-26 17:31:39,48.7,700154304,0x80000
1785058301,2026-07-26 17:31:41,48.2,1800404352,0x80000
1785058303,2026-07-26 17:31:43,49.1,1800457088,0x80000
1785058305,2026-07-26 17:31:45,48.7,700154304,0x80000
1785058307,2026-07-26 17:31:47,48.7,600169920,0x80000
1785058309,2026-07-26 17:31:49,48.7,600169920,0x80000
1785058311,2026-07-26 17:31:51,49.1,1800404352,0x80000
1785058313,2026-07-26 17:31:53,49.6,1800457088,0x80000
1785058315,2026-07-26 17:31:55,49.1,600117184,0x80000
1785058317,2026-07-26 17:31:57,49.6,600117184,0x80000
1785058319,2026-07-26 17:31:59,48.7,600117184,0x80000
1785058321,2026-07-26 17:32:01,48.7,1800404352,0x80000
1785058323,2026-07-26 17:32:03,49.6,1800457088,0x80000
1785058325,2026-07-26 17:32:05,50.6,1800457088,0x80000
1785058327,2026-07-26 17:32:07,50.1,600117184,0x80000
1785058329,2026-07-26 17:32:09,49.1,1800404352,0x80000
1785058331,2026-07-26 17:32:11,50.1,1800404352,0x80000
1785058333,2026-07-26 17:32:13,50.1,600169920,0x80000
1785058335,2026-07-26 17:32:15,50.1,700154304,0x80000
1785058337,2026-07-26 17:32:17,49.6,1800457088,0x80000
1785058339,2026-07-26 17:32:19,51.1,1800457088,0x80000
1785058341,2026-07-26 17:32:21,50.6,700154304,0x80000
