unix_time,datetime,total_percent,cpu0_percent,cpu1_percent,cpu2_percent,cpu3_percent
1785057424,2026-07-26 17:17:04,100.0,100.0,100.0,100.0,100.0
1785057426,2026-07-26 17:17:06,100.0,100.0,100.0,100.0,100.0
1785057428,2026-07-26 17:17:08,99.4,100.0,98.0,100.0,100.0
1785057430,2026-07-26 17:17:10,100.0,100.0,100.0,100.0,100.0
1785057432,2026-07-26 17:17:12,100.0,100.0,100.0,100.0,100.0
1785057434,2026-07-26 17:17:14,100.0,100.0,100.0,100.0,100.0
1785057436,2026-07-26 17:17:16,100.0,100.0,100.0,100.0,100.0
1785057438,2026-07-26 17:17:18,100.0,100.0,100.0,100.0,100.0
1785057440,2026-07-26 17:17:20,100.0,100.0,100.0,100.0,100.0
1785057442,2026-07-26 17:17:22,100.0,100.0,100.0,100.0,100.0
1785057444,2026-07-26 17:17:24,100.0,99.5,100.0,100.0,100.0
1785057446,2026-07-26 17:17:26,75.3,75.0,74.6,75.0,76.0
1785057448,2026-07-26 17:17:28,1.6,3.0,2.5,1.0,0.5
1785057450,2026-07-26 17:17:30,1.1,1.5,2.0,0.0,0.0
1785057452,2026-07-26 17:17:32,2.9,3.5,5.0,2.5,1.5
1785057454,2026-07-26 17:17:34,1.5,1.5,2.5,0.5,1.5
1785057456,2026-07-26 17:17:36,1.3,2.0,1.0,1.5,0.0
1785057458,2026-07-26 17:17:38,2.9,2.0,5.0,1.0,4.0
1785057460,2026-07-26 17:17:40,2.9,1.5,5.5,2.0,2.5
1785057462,2026-07-26 17:17:42,3.9,3.0,7.1,2.0,3.5
1785057464,2026-07-26 17:17:44,2.6,3.0,4.5,1.5,1.5
1785057466,2026-07-26 17:17:46,2.9,4.0,3.5,3.0,1.0
1785057468,2026-07-26 17:17:48,3.8,4.5,5.0,4.0,1.5
1785057470,2026-07-26 17:17:50,2.1,2.5,3.5,1.5,1.0
1785057472,2026-07-26 17:17:52,1.1,2.0,1.0,0.0,1.0
1785057474,2026-07-26 17:17:54,1.5,2.0,3.5,0.5,0.5
1785057476,2026-07-26 17:17:56,2.5,3.5,3.0,2.5,1.0
1785057478,2026-07-26 17:17:58,1.3,1.5,1.5,1.5,0.5
1785057480,2026-07-26 17:18:00,1.6,0.5,3.0,1.0,1.5
1785057482,2026-07-26 17:18:02,3.4,2.0,4.5,3.0,4.5
1785057484,2026-07-26 17:18:04,1.1,1.5,1.5,0.5,1.0
1785057486,2026-07-26 17:18:06,1.1,1.0,1.5,0.5,1.5
1785057488,2026-07-26 17:18:08,3.1,3.5,4.0,1.0,3.0
1785057490,2026-07-26 17:18:10,1.1,1.5,2.0,1.5,1.5
1785057492,2026-07-26 17:18:12,1.5,1.0,1.5,0.5,2.0
1785057494,2026-07-26 17:18:14,3.3,1.5,3.5,2.5,5.1
1785057496,2026-07-26 17:18:16,2.6,2.0,0.5,4.5,3.5
1785057498,2026-07-26 17:18:18,3.3,2.0,2.0,4.0,6.5
1785057500,2026-07-26 17:18:20,3.6,1.5,2.0,6.5,4.0
1785057502,2026-07-26 17:18:22,2.9,0.5,1.5,6.5,3.0
1785057504,2026-07-26 17:18:24,3.6,2.5,2.0,7.6,2.0
1785057506,2026-07-26 17:18:26,1.0,0.5,0.0,3.0,0.5
1785057508,2026-07-26 17:18:28,1.5,0.5,1.0,4.5,1.0
1785057510,2026-07-26 17:18:30,2.1,1.0,1.0,6.0,0.5
1785057512,2026-07-26 17:18:32,3.6,1.5,2.0,8.5,1.0
1785057514,2026-07-26 17:18:34,3.1,2.0,1.5,8.5,1.5
1785057516,2026-07-26 17:18:36,2.8,1.5,0.5,7.9,1.0
1785057518,2026-07-26 17:18:38,3.1,4.0,1.0,6.5,1.5
1785057520,2026-07-26 17:18:40,3.3,1.5,1.0,7.0,2.0
1785057522,2026-07-26 17:18:42,2.9,3.5,2.0,5.0,1.5
1785057524,2026-07-26 17:18:44,1.0,1.0,0.5,2.0,0.0
1785057526,2026-07-26 17:18:46,1.3,1.0,1.5,2.0,1.0
1785057528,2026-07-26 17:18:48,2.0,1.0,0.5,4.5,2.5
1785057530,2026-07-26 17:18:50,1.5,0.0,1.0,2.0,2.0
1785057532,2026-07-26 17:18:52,1.3,1.0,0.5,1.0,2.5
1785057534,2026-07-26 17:18:54,2.4,0.5,1.5,4.5,3.0
1785057536,2026-07-26 17:18:56,2.6,0.5,3.5,5.5,1.5
1785057538,2026-07-26 17:18:58,2.7,2.5,2.5,4.0,1.5
1785057540,2026-07-26 17:19:00,3.5,2.0,3.5,8.0,2.0
1785057542,2026-07-26 17:19:02,2.1,1.0,3.0,3.0,0.5
1785057544,2026-07-26 17:19:04,1.4,1.0,0.5,3.0,1.5
1785057546,2026-07-26 17:19:06,1.5,2.0,0.0,2.0,2.0
1785057548,2026-07-26 17:19:08,3.6,3.5,2.0,5.5,3.5
1785057550,2026-07-26 17:19:10,2.8,3.0,2.5,4.0,1.0
1785057552,2026-07-26 17:19:12,3.0,1.5,1.5,5.5,4.0
1785057554,2026-07-26 17:19:14,3.4,2.5,2.5,8.0,1.0
1785057556,2026-07-26 17:19:16,2.5,0.5,1.5,5.5,2.0
1785057558,2026-07-26 17:19:18,3.6,2.0,2.0,6.5,3.0
1785057560,2026-07-26 17:19:20,2.8,2.0,1.0,8.5,1.0
1785057562,2026-07-26 17:19:22,3.2,4.0,1.0,5.5,1.5
1785057564,2026-07-26 17:19:24,1.1,1.5,1.0,1.5,1.0
1785057566,2026-07-26 17:19:26,1.4,1.0,1.5,2.5,1.0
1785057568,2026-07-26 17:19:28,3.4,2.5,2.5,5.5,2.5
1785057570,2026-07-26 17:19:30,3.3,2.5,2.5,5.0,3.0
1785057572,2026-07-26 17:19:32,2.9,2.0,2.5,5.0,2.0
1785057574,2026-07-26 17:19:34,1.1,0.5,1.0,2.0,1.5
1785057576,2026-07-26 17:19:36,1.8,1.0,1.5,1.5,3.0
1785057578,2026-07-26 17:19:38,3.3,3.0,3.5,3.0,3.0
1785057580,2026-07-26 17:19:40,3.4,1.5,1.0,8.5,2.0
1785057582,2026-07-26 17:19:42,1.3,0.5,0.0,2.5,1.5
1785057584,2026-07-26 17:19:44,1.4,1.5,0.5,2.5,1.5
1785057586,2026-07-26 17:19:46,1.4,1.5,1.0,3.0,1.0
1785057588,2026-07-26 17:19:48,2.3,1.5,1.0,5.0,1.0
1785057590,2026-07-26 17:19:50,1.4,1.0,0.5,3.0,0.5
1785057592,2026-07-26 17:19:52,1.8,2.0,1.0,3.0,1.0
1785057594,2026-07-26 17:19:54,2.1,0.5,1.5,4.0,2.5
1785057596,2026-07-26 17:19:56,1.1,0.5,1.0,2.5,0.5
1785057598,2026-07-26 17:19:58,2.0,1.0,1.5,4.0,1.5
1785057600,2026-07-26 17:20:00,2.4,1.0,1.5,4.5,2.5
1785057602,2026-07-26 17:20:02,1.3,1.5,1.0,1.5,1.5
1785057604,2026-07-26 17:20:04,1.8,2.5,0.5,1.5,2.0
1785057606,2026-07-26 17:20:06,3.1,1.0,3.0,5.5,3.5
1785057608,2026-07-26 17:20:08,3.1,0.5,3.5,3.5,4.5
1785057610,2026-07-26 17:20:10,1.4,1.0,2.0,2.0,1.5
1785057612,2026-07-26 17:20:12,1.4,0.0,0.5,3.0,1.5
1785057614,2026-07-26 17:20:14,3.3,3.5,1.0,4.0,4.0
1785057616,2026-07-26 17:20:16,2.1,0.5,1.0,3.5,3.0
1785057618,2026-07-26 17:20:18,1.6,1.5,2.5,1.0,3.0
1785057620,2026-07-26 17:20:20,1.4,1.5,0.5,2.0,1.0
1785057622,2026-07-26 17:20:22,2.9,3.5,2.5,2.0,3.5
1785057624,2026-07-26 17:20:24,2.6,2.0,2.5,3.0,2.5
1785057626,2026-07-26 17:20:26,3.9,3.0,4.0,4.5,3.5
1785057628,2026-07-26 17:20:28,1.5,2.0,1.5,0.5,2.0
1785057630,2026-07-26 17:20:30,1.0,1.0,2.0,1.0,1.0
1785057632,2026-07-26 17:20:32,3.4,2.0,6.0,2.0,4.0
1785057634,2026-07-26 17:20:34,1.1,1.0,2.0,0.0,1.0
1785057636,2026-07-26 17:20:36,1.1,0.5,2.0,1.0,1.5
1785057638,2026-07-26 17:20:38,2.6,1.5,2.5,3.0,3.5
1785057640,2026-07-26 17:20:40,3.1,2.5,4.6,2.0,3.0
1785057642,2026-07-26 17:20:42,3.1,2.0,3.0,3.5,4.0
1785057644,2026-07-26 17:20:44,3.2,2.0,4.5,3.0,3.0
1785057646,2026-07-26 17:20:46,3.4,3.5,6.5,2.0,1.5
1785057648,2026-07-26 17:20:48,2.9,3.0,4.0,3.5,1.5
1785057650,2026-07-26 17:20:50,1.1,2.0,1.0,1.0,0.5
1785057652,2026-07-26 17:20:52,1.7,2.0,3.5,0.5,0.5
1785057654,2026-07-26 17:20:54,1.8,0.0,3.5,0.5,3.0
1785057656,2026-07-26 17:20:56,1.1,0.5,1.5,1.0,2.0
1785057658,2026-07-26 17:20:58,1.4,1.0,1.5,0.0,2.5
1785057660,2026-07-26 17:21:00,2.8,1.0,5.0,1.5,4.1
1785057662,2026-07-26 17:21:02,1.4,1.5,2.0,0.0,1.5
1785057664,2026-07-26 17:21:04,1.1,0.5,3.0,0.5,1.5
1785057666,2026-07-26 17:21:06,2.5,1.0,4.0,1.0,3.0
1785057668,2026-07-26 17:21:08,3.3,2.0,6.5,2.0,2.5
1785057670,2026-07-26 17:21:10,2.3,3.0,2.5,1.5,2.0
1785057672,2026-07-26 17:21:12,3.8,4.5,5.5,2.5,2.5
1785057674,2026-07-26 17:21:14,2.8,3.5,3.5,1.5,3.0
1785057676,2026-07-26 17:21:16,2.5,1.0,3.5,0.5,4.5
1785057678,2026-07-26 17:21:18,2.6,0.5,6.0,1.0,2.5
1785057680,2026-07-26 17:21:20,1.8,0.5,3.0,1.5,2.5
1785057682,2026-07-26 17:21:22,1.0,0.5,2.5,0.0,1.5
1785057684,2026-07-26 17:21:24,1.5,1.5,2.0,1.0,1.5
1785057686,2026-07-26 17:21:26,3.8,4.0,5.5,2.0,3.5
1785057688,2026-07-26 17:21:28,1.7,2.0,1.5,2.0,1.5
1785057690,2026-07-26 17:21:30,1.0,1.0,1.5,0.5,0.5
1785057692,2026-07-26 17:21:32,2.6,2.0,6.5,0.5,2.0
1785057694,2026-07-26 17:21:34,2.8,3.5,5.5,0.5,1.5
1785057696,2026-07-26 17:21:36,2.8,2.5,4.5,0.5,2.5
1785057698,2026-07-26 17:21:38,1.5,1.5,4.0,0.5,0.5
1785057700,2026-07-26 17:21:40,1.0,1.5,1.5,0.0,1.0
1785057702,2026-07-26 17:21:42,2.6,2.5,3.0,1.5,3.0
1785057704,2026-07-26 17:21:44,1.3,2.0,2.0,1.0,0.0
1785057706,2026-07-26 17:21:46,1.4,2.5,2.5,1.0,0.5
1785057708,2026-07-26 17:21:48,2.6,2.0,4.0,2.5,1.5
1785057710,2026-07-26 17:21:50,1.1,1.5,2.0,1.0,1.0
1785057712,2026-07-26 17:21:52,1.6,1.5,2.5,2.0,0.0
1785057714,2026-07-26 17:21:54,2.9,4.0,5.5,1.0,1.0
1785057716,2026-07-26 17:21:56,2.1,2.0,2.0,3.0,0.5
1785057718,2026-07-26 17:21:58,1.9,1.5,3.5,1.5,1.0
1785057720,2026-07-26 17:22:00,1.8,3.5,2.0,1.5,0.5
1785057722,2026-07-26 17:22:02,3.3,3.0,7.0,2.0,1.0
1785057724,2026-07-26 17:22:04,2.6,4.0,4.5,1.5,0.5
1785057726,2026-07-26 17:22:06,3.1,3.0,5.0,2.5,1.5
1785057728,2026-07-26 17:22:08,1.4,2.5,2.0,1.5,0.0
1785057730,2026-07-26 17:22:10,1.1,1.5,1.5,0.0,0.5
1785057732,2026-07-26 17:22:12,4.1,5.0,8.5,1.5,2.0
1785057734,2026-07-26 17:22:14,2.8,3.5,6.0,1.0,1.5
1785057736,2026-07-26 17:22:16,2.5,1.0,2.5,3.5,2.5
1785057738,2026-07-26 17:22:18,4.0,2.5,4.0,5.5,3.5
1785057740,2026-07-26 17:22:20,2.6,1.5,3.5,3.5,2.5
1785057742,2026-07-26 17:22:22,3.5,2.0,4.0,3.0,4.5
1785057744,2026-07-26 17:22:24,2.9,1.0,4.5,4.0,2.0
1785057746,2026-07-26 17:22:26,3.3,2.0,5.0,5.6,1.0
1785057748,2026-07-26 17:22:28,1.4,1.0,2.5,1.5,1.0
1785057750,2026-07-26 17:22:30,1.5,2.0,0.5,1.5,1.5
1785057752,2026-07-26 17:22:32,2.1,2.0,3.0,2.0,1.5
1785057754,2026-07-26 17:22:34,1.2,1.5,0.5,2.0,1.0
1785057756,2026-07-26 17:22:36,1.0,1.0,1.5,1.0,1.5
1785057758,2026-07-26 17:22:38,3.6,3.0,1.5,7.6,1.5
1785057760,2026-07-26 17:22:40,2.8,1.0,1.0,6.4,3.0
1785057762,2026-07-26 17:22:42,1.3,0.5,0.0,3.0,1.0
1785057764,2026-07-26 17:22:44,1.4,0.5,0.5,3.0,1.5
1785057766,2026-07-26 17:22:46,2.9,2.0,1.5,6.0,2.0
1785057768,2026-07-26 17:22:48,3.1,1.5,2.0,6.5,2.5
1785057770,2026-07-26 17:22:50,1.6,0.5,0.0,2.5,4.0
1785057772,2026-07-26 17:22:52,1.6,1.0,0.5,2.5,2.5
1785057774,2026-07-26 17:22:54,1.7,1.0,2.0,2.5,1.5
1785057776,2026-07-26 17:22:56,2.7,1.0,2.0,4.5,3.0
1785057778,2026-07-26 17:22:58,3.5,2.0,1.0,6.0,5.1
1785057780,2026-07-26 17:23:00,2.6,0.5,3.0,4.0,3.5
1785057782,2026-07-26 17:23:02,1.4,0.5,1.0,2.0,1.5
1785057784,2026-07-26 17:23:04,1.5,2.0,1.5,1.0,2.0
1785057786,2026-07-26 17:23:06,2.5,4.5,1.0,0.5,3.5
1785057788,2026-07-26 17:23:08,2.9,3.5,2.5,2.5,3.0
1785057790,2026-07-26 17:23:10,1.8,0.5,2.0,2.0,3.0
1785057792,2026-07-26 17:23:12,1.5,2.0,0.5,1.5,2.0
1785057794,2026-07-26 17:23:14,1.3,1.0,1.0,2.0,1.5
1785057796,2026-07-26 17:23:16,2.4,1.5,1.0,2.5,3.5
1785057798,2026-07-26 17:23:18,1.6,2.5,1.0,1.5,2.0
1785057800,2026-07-26 17:23:20,0.9,1.0,0.5,0.5,1.5
1785057802,2026-07-26 17:23:22,3.5,7.0,0.5,2.0,4.0
1785057804,2026-07-26 17:23:24,1.3,0.0,0.5,2.0,2.0
1785057806,2026-07-26 17:23:26,1.1,0.5,1.5,1.5,1.5
1785057808,2026-07-26 17:23:28,1.9,1.5,1.0,2.0,3.0
1785057810,2026-07-26 17:23:30,1.7,0.5,0.0,2.0,4.0
1785057812,2026-07-26 17:23:32,1.4,2.5,0.5,1.0,1.5
1785057814,2026-07-26 17:23:34,1.8,1.0,0.0,2.5,3.5
1785057816,2026-07-26 17:23:36,1.3,1.0,0.5,1.5,2.0
1785057818,2026-07-26 17:23:38,1.5,2.5,0.5,1.0,2.5
1785057820,2026-07-26 17:23:40,3.1,1.5,2.0,4.5,5.0
1785057822,2026-07-26 17:23:42,3.4,1.5,1.5,4.0,6.5
1785057824,2026-07-26 17:23:44,2.0,1.0,1.5,1.0,4.5
1785057826,2026-07-26 17:23:46,1.1,1.0,1.0,0.5,1.5
1785057828,2026-07-26 17:23:48,2.1,1.5,3.0,1.0,3.5
1785057830,2026-07-26 17:23:50,1.5,1.0,0.5,1.0,3.5
1785057832,2026-07-26 17:23:52,1.5,0.5,2.5,0.5,3.0
1785057834,2026-07-26 17:23:54,2.1,1.5,3.0,1.0,2.5
1785057836,2026-07-26 17:23:56,2.8,1.5,4.0,0.5,5.1
1785057838,2026-07-26 17:23:58,2.1,1.0,4.0,0.0,3.5
1785057840,2026-07-26 17:24:00,2.6,1.5,3.5,0.5,4.5
1785057842,2026-07-26 17:24:02,2.5,2.0,2.0,0.5,6.0
1785057844,2026-07-26 17:24:04,1.5,1.5,1.0,0.5,2.5
1785057846,2026-07-26 17:24:06,1.0,0.5,1.5,0.0,1.5
1785057848,2026-07-26 17:24:08,2.9,1.5,4.0,1.5,5.5
1785057850,2026-07-26 17:24:10,3.1,1.5,3.5,1.5,6.0
1785057852,2026-07-26 17:24:12,1.4,0.5,1.0,2.0,1.5
1785057854,2026-07-26 17:24:14,1.0,1.0,0.5,1.5,2.0
1785057856,2026-07-26 17:24:16,2.1,0.5,2.0,0.5,5.0
1785057858,2026-07-26 17:24:18,1.5,0.5,2.0,1.0,2.0
1785057860,2026-07-26 17:24:20,1.4,1.5,1.5,1.0,2.0
1785057862,2026-07-26 17:24:22,2.6,1.0,5.0,1.0,3.5
1785057864,2026-07-26 17:24:24,2.8,2.0,3.0,1.5,4.5
1785057866,2026-07-26 17:24:26,2.6,2.0,2.0,1.0,5.0
1785057868,2026-07-26 17:24:28,1.5,1.0,1.0,1.0,3.0
1785057870,2026-07-26 17:24:30,1.1,0.0,2.0,0.0,3.0
1785057872,2026-07-26 17:24:32,2.9,1.5,3.0,0.5,5.1
1785057874,2026-07-26 17:24:34,2.9,1.0,3.5,4.0,3.5
1785057876,2026-07-26 17:24:36,1.8,1.0,0.5,2.0,4.5
1785057878,2026-07-26 17:24:38,1.4,0.5,0.5,3.0,1.0
1785057880,2026-07-26 17:24:40,1.4,1.5,0.0,2.5,1.5
1785057882,2026-07-26 17:24:42,3.8,2.0,0.5,5.5,7.0
1785057884,2026-07-26 17:24:44,1.1,1.0,1.0,1.5,1.0
1785057886,2026-07-26 17:24:46,1.4,1.5,2.0,0.5,1.5
1785057888,2026-07-26 17:24:48,1.6,1.0,1.0,3.0,2.0
